iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  3.493e+00  3.493e+00  6.054e-03  5.155e-02  1.000e-04  1.000e-04  1.0000  0.000e+00  0.000e+00  0.000e+00  2.720e-02  1.784e-02  2.720e-02  1.784e-02
  31  3.483e+00  3.483e+00  2.206e-03  1.948e-02  1.000e-03  1.000e-03  1.0000  0.000e+00  0.000e+00  0.000e+00  9.892e-03  9.737e-03  9.892e-03  9.737e-03
  32  3.483e+00  3.483e+00  4.045e-05  3.285e-04  1.000e-02  1.000e-02  1.0000  0.000e+00  0.000e+00  0.000e+00  1.814e-04  1.817e-04  1.814e-04  1.817e-04
  33  3.483e+00  3.483e+00  8.644e-07  4.134e-06  1.000e-01  1.000e-01  1.0000  0.000e+00  0.000e+00  0.000e+00  3.875e-06  3.909e-06  3.875e-06  3.909e-06
  34  3.483e+00  3.483e+00  8.616e-08  3.897e-07  1.000e+00  1.000e+00  1.0000  0.000e+00  0.000e+00  0.000e+00  3.863e-07  3.863e-07  3.863e-07  3.863e-07
  35  3.483e+00  3.483e+00  8.519e-09  3.822e-08  1.000e+01  1.000e+01  1.0000  0.000e+00  0.000e+00  0.000e+00  3.819e-08  3.819e-08  3.819e-08  3.819e-08
Finally reached = (0.400, -0.000, 1.200)
Distance between hand and target = 2.679E-05
Distance to default state = 1.647E+00
XY distance to CoM reference = 4.149E-02
