*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  29  1.332e-01  1.332e-01  4.658e-09  5.278e-09  2.000e-02  2.000e-02  1.0000  0.000e+00  0.000e+00  2.089e-13  5.278e-09  5.278e-09  5.351e-09  5.351e-09
*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  9.388e-01  2.996e+01  1.654e+01  1.061e-07  1.000e-09  1.000e-09  1.0000  1.421e-14  0.000e+00  1.654e+01 -9.918e-01 -9.388e-01 -2.726e+01 -2.721e+01
   1  1.011e+00  3.253e+01  3.593e+01  4.667e-01  1.000e-09  1.000e-09  1.0000  1.421e-14  0.000e+00  3.593e+01 -3.955e-02 -7.191e-02 -1.704e+01 -1.708e+01
   2  4.533e-01  8.056e+00  1.733e+01  1.136e+00  1.000e-09  1.000e-09  1.0000  2.487e-14  0.000e+00  1.733e+01  5.554e-01  5.574e-01  8.712e+00  8.714e+00
   3  3.626e-01  3.085e+00  1.242e+01  4.412e-01  1.000e-09  1.000e-09  1.0000  1.066e-14  0.000e+00  1.242e+01  7.892e-02  9.065e-02  1.158e+00  1.169e+00
   4  2.250e-01  8.342e-01  5.556e+00  3.020e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  5.556e+00  1.548e-01  1.376e-01  9.069e-01  8.897e-01
   5  3.037e-01  5.706e-01  4.870e+00  1.276e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  4.870e+00 -6.856e-02 -7.861e-02 -3.095e-02 -4.100e-02
   6  1.530e-01  2.515e-01  2.601e+00  2.798e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  2.601e+00  1.290e-01  1.506e-01  2.149e-01  2.365e-01
   7  2.663e-01  3.858e-01  6.314e+00  2.473e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  6.314e+00 -9.384e-02 -1.133e-01 -1.641e-01 -1.835e-01
   8  1.390e-01  2.789e-01  4.686e+00  4.689e-01  1.000e-09  1.000e-09  1.0000  1.066e-14  0.000e+00  4.686e+00  1.320e-01  1.274e-01  1.806e-01  1.760e-01
   9  1.069e-01  1.666e-01  3.996e+00  1.100e-01  1.000e-09  1.000e-09  1.0000  3.553e-15  0.000e+00  3.996e+00  3.193e-02  3.200e-02  4.224e-02  4.231e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  1.562e-01  1.657e-01  1.269e+00  1.818e-02  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  1.269e+00 -5.012e-02 -4.926e-02 -2.975e-02 -2.890e-02
  11  1.084e-01  1.316e-01  4.307e-01  7.049e-02  1.000e-09  1.000e-09  1.0000  3.553e-15  0.000e+00  4.307e-01  4.793e-02  4.783e-02  9.317e-02  9.307e-02
  12  1.110e-01  1.174e-01  2.377e-01  1.142e-03  1.000e-09  1.000e-09  1.0000  3.553e-15  0.000e+00  2.377e-01 -2.582e-03 -2.631e-03  2.624e-03  2.575e-03
  13  1.046e-01  1.153e-01  2.817e-01  1.242e-02  1.000e-08  1.000e-08  1.0000  3.553e-15  0.000e+00  2.817e-01  6.317e-03  6.446e-03  4.647e-03  4.777e-03
  14  1.120e-01  1.124e-01  1.985e-02  6.194e-03  1.000e-07  1.000e-07  1.0000  3.553e-15  0.000e+00  1.985e-02 -7.497e-03 -7.455e-03 -2.527e-03 -2.485e-03
  15  1.124e-01  1.124e-01  3.673e-04  3.994e-04  1.000e-06  1.000e-06  1.0000  3.553e-15  0.000e+00  1.917e-04 -4.086e-04 -4.083e-04 -2.220e-04 -2.217e-04
  16  1.124e-01  1.124e-01  1.811e-05  2.020e-05  1.000e-05  1.000e-05  1.0000  3.553e-15  0.000e+00  4.359e-06  2.014e-05  2.014e-05  4.826e-05  4.826e-05
  17  1.124e-01  1.124e-01  2.066e-06  2.299e-06  1.000e-04  1.000e-04  1.0000  3.553e-15  0.000e+00  4.497e-08  2.298e-06  2.298e-06  5.548e-06  5.548e-06
