*** SOLVE walking (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  14  5.068e+03  5.068e+03  4.850e-10  3.087e-06  1.000e-09  1.000e-09  1.0000  1.258e-10  0.000e+00  0.000e+00  2.459e-06  2.457e-06  1.138e-04  1.138e-04
*** SOLVE walking (HybridShoot: 13) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  1.694e+05  1.721e+05  1.333e+02  4.516e+07  1.000e-09  1.000e-09  1.0000  7.417e-01  0.000e+00  0.000e+00  2.258e+07  2.241e+07  2.258e+07  2.241e+07
   1  2.691e+04  7.912e+04  6.114e+00  3.292e+05  1.000e-09  1.000e-09  1.0000  1.648e-01  0.000e+00  0.000e+00  1.645e+05  1.425e+05  3.473e+05  3.253e+05
   2  1.160e+04  1.819e+04  1.873e+00  4.347e+04  1.000e-09  1.000e-09  1.0000  3.499e-02  0.000e+00  0.000e+00  2.173e+04  1.531e+04  4.619e+04  3.976e+04
   3  1.036e+04  2.113e+04  6.300e-01  1.306e+04  1.000e-09  1.000e-09  1.0000  4.040e-02  0.000e+00  0.000e+00  6.527e+03  1.240e+03  5.087e+03 -1.998e+02
   4  7.481e+03  1.745e+04  7.086e-01  1.060e+04  1.000e-09  1.000e-09  0.5000  5.319e-02  0.000e+00  0.000e+00  3.976e+03  2.879e+03  2.776e+03  4.798e+02
   5  5.319e+03  5.745e+03  4.375e-01  4.656e+03  1.000e-09  1.000e-09  1.0000  4.545e-03  0.000e+00  0.000e+00  2.328e+03  2.162e+03  6.888e+03  6.723e+03
   6  5.255e+03  5.579e+03  5.345e-02  5.620e+02  1.000e-09  1.000e-09  0.2500  3.671e-03  0.000e+00  0.000e+00  1.229e+02  6.429e+01  1.422e+02  1.415e+02
   7  5.128e+03  5.342e+03  3.577e-02  3.672e+02  1.000e-09  1.000e-09  1.0000  2.993e-03  0.000e+00  0.000e+00  1.835e+02  1.264e+02  2.319e+02  1.748e+02
   8  5.086e+03  5.087e+03  1.183e-02  1.203e+02  1.000e-09  1.000e-09  1.0000  3.107e-05  0.000e+00  0.000e+00  6.015e+01  4.265e+01  1.659e+02  1.484e+02
   9  5.069e+03  5.082e+03  3.372e-03  3.420e+01  1.000e-09  1.000e-09  1.0000  1.669e-05  0.000e+00  0.000e+00  1.709e+01  1.698e+01  2.840e+01  2.828e+01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  5.068e+03  5.069e+03  3.245e-05  3.282e-01  1.000e-09  1.000e-09  1.0000  4.008e-07  0.000e+00  0.000e+00  1.645e-01  1.645e-01  6.566e+00  6.566e+00
  11  5.068e+03  5.068e+03  2.236e-08  1.396e-04  1.000e-09  1.000e-09  1.0000  4.245e-09  0.000e+00  0.000e+00  1.133e-04  1.148e-04  7.805e-02  7.805e-02

*** SOLVE jumping (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  7.051e+06  1.832e+07  1.953e+00  1.814e+07  1.000e-09  1.000e-09  0.1250  1.953e+00  0.000e+00  0.000e+00  2.125e+06  2.018e+06  2.326e+06  3.627e+06
   1  4.222e+06  1.169e+07  1.652e+00  1.408e+07  1.000e-09  1.000e-09  0.2500  1.465e+00  0.000e+00  0.000e+00  3.077e+06  2.830e+06  3.699e+06  5.320e+06
   2  3.091e+06  7.528e+06  1.340e+00  8.387e+06  1.000e-09  1.000e-09  0.2500  1.098e+00  0.000e+00  0.000e+00  1.831e+06  1.131e+06  2.201e+06  2.610e+06
   3  2.395e+06  6.187e+06  1.267e+00  6.116e+06  1.000e-09  1.000e-09  0.1250  9.611e-01  0.000e+00  0.000e+00  7.164e+05  6.963e+05  7.841e+05  1.238e+06
   4  1.769e+06  4.281e+06  1.325e+00  4.724e+06  1.000e-09  1.000e-09  0.2500  7.208e-01  0.000e+00  0.000e+00  1.032e+06  6.253e+05  1.242e+06  1.462e+06
   5  5.213e+05  1.756e+06  3.317e+00  3.479e+06  1.000e-09  1.000e-09  0.5000  3.604e-01  0.000e+00  0.000e+00  1.302e+06  1.248e+06  1.920e+06  2.483e+06
   6  2.148e+05  5.669e+05  2.295e+00  9.920e+05  1.000e-09  1.000e-09  0.5000  1.802e-01  0.000e+00  0.000e+00  3.712e+05  3.065e+05  5.473e+05  6.586e+05
   7  8.566e+04  2.211e+05  2.213e+00  3.817e+05  1.000e-09  1.000e-09  0.5000  9.010e-02  0.000e+00  0.000e+00  1.428e+05  1.291e+05  2.105e+05  2.645e+05
   8  6.121e+04  6.121e+04  1.012e+00  1.250e+05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  6.195e+04  2.445e+04  1.504e+05  1.129e+05
   9  4.290e+04  4.290e+04  8.850e-01  7.593e+04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  3.797e+04  1.832e+04  3.797e+04  1.832e+04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  3.084e+04  3.084e+04  6.460e-01  3.985e+04  1.000e-09  1.000e-09  0.5000  0.000e+00  0.000e+00  0.000e+00  1.494e+04  1.205e+04  1.494e+04  1.205e+04
  11  2.560e+04  2.560e+04  3.117e-01  1.596e+04  1.000e-09  1.000e-09  0.5000  0.000e+00  0.000e+00  0.000e+00  5.984e+03  5.248e+03  5.984e+03  5.248e+03
  12  2.463e+04  2.463e+04  1.097e-01  5.404e+03  1.000e-09  1.000e-09  0.2500  1.301e-18  0.000e+00  0.000e+00  1.182e+03  9.712e+02  1.182e+03  9.712e+02
  13  2.336e+04  2.336e+04  7.455e-02  3.483e+03  1.000e-09  1.000e-09  0.5000  8.674e-19  0.000e+00  0.000e+00  1.306e+03  1.263e+03  1.306e+03  1.263e+03
  14  2.291e+04  2.291e+04  2.068e-02  9.474e+02  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  4.737e+02  4.560e+02  4.737e+02  4.560e+02
  15  2.283e+04  2.283e+04  8.076e-03  3.688e+02  1.000e-09  1.000e-09  0.2500  0.000e+00  0.000e+00  0.000e+00  8.068e+01  7.240e+01  8.068e+01  7.240e+01
  16  2.281e+04  2.281e+04  7.448e-03  3.398e+02  1.000e-09  1.000e-09  0.1250  7.589e-19  0.000e+00  0.000e+00  3.982e+01  2.452e+01  3.982e+01  2.452e+01
  17  2.273e+04  2.273e+04  5.964e-03  2.712e+02  1.000e-09  1.000e-09  0.5000  3.469e-18  0.000e+00  0.000e+00  1.017e+02  7.559e+01  1.017e+02  7.559e+01
  18  2.272e+04  2.272e+04  2.577e-03  1.171e+02  1.000e-09  1.000e-09  0.5000  0.000e+00  0.000e+00  0.000e+00  4.390e+01  1.627e+01  4.390e+01  1.627e+01
  19  2.263e+04  2.263e+04  4.880e-03  2.209e+02  1.000e-09  1.000e-09  0.5000  0.000e+00  0.000e+00  0.000e+00  8.284e+01  8.334e+01  8.284e+01  8.334e+01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
