*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   2  1.278e+03  1.620e+03  2.591e+01  1.502e+02  1.000e-09  1.000e-09  0.0156  4.864e-06  0.000e+00  2.591e+01  1.625e+00 -1.268e+00  1.706e+00  3.947e+00
   3  1.296e+03  1.462e+03  2.516e+01  9.034e+00  1.000e-09  1.000e-09  0.0312  4.705e-06  0.000e+00  2.516e+01 -2.675e+00 -1.839e+01 -2.521e+00 -1.346e+01
   4  1.740e+03  1.816e+03  2.292e+01  2.111e+02  1.000e-09  1.000e-09  0.1250  6.494e-06  0.000e+00  2.292e+01 -7.402e+01 -4.438e+02 -7.310e+01 -4.364e+02
   5  2.090e+03  2.124e+03  2.058e+01  2.452e+02  1.000e-09  1.000e-09  0.1250  9.671e-06  0.000e+00  2.058e+01 -7.637e+01 -3.501e+02 -7.588e+01 -3.462e+02
   6  1.011e+04  1.013e+04  1.576e+01  1.011e+03  1.000e-09  1.000e-09  0.5000  5.311e-05  0.000e+00  1.576e+01 -1.307e+03 -8.025e+03 -1.305e+03 -8.021e+03
   7  1.007e+04  1.615e+04  1.380e+01  1.276e+04  1.000e-09  1.000e-09  0.1250  4.740e-05  0.000e+00  1.380e+01  1.472e+03  4.770e+01  1.580e+03  9.133e+02
   8  1.011e+04  1.423e+04  1.034e+01  1.105e+04  1.000e-09  1.000e-09  0.2500  4.048e-05  0.000e+00  1.034e+01  2.313e+03 -4.268e+01  2.657e+03  1.333e+03
   9  7.542e+03  9.907e+03  5.216e+00  9.489e+03  1.000e-09  1.000e-09  0.5000  2.834e-05  0.000e+00  5.216e+00  3.193e+03  2.568e+03  4.354e+03  4.891e+03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  7.654e+03  8.600e+03  3.908e+00  3.197e+03  1.000e-09  1.000e-09  0.2500  2.222e-05  0.000e+00  3.908e+00  6.546e+02 -1.114e+02  7.338e+02  2.054e+02
  11  7.819e+03  8.251e+03  1.552e+00  2.664e+03  1.000e-09  1.000e-09  1.0000  1.091e-05  0.000e+00  1.552e+00  7.624e+02 -1.650e+02  1.419e+03  4.915e+02
  12  7.874e+03  9.245e+03  1.412e+00  2.114e+03  1.000e-09  1.000e-09  0.1250  9.722e-06  0.000e+00  1.411e+00  2.477e+02 -5.503e+01  2.648e+02  8.157e+01
  13  7.163e+03  8.477e+03  1.292e+00  2.012e+03  1.000e-09  1.000e-09  0.5000  5.285e-06  0.000e+00  1.292e+00  7.541e+02  7.105e+02  8.148e+02  8.317e+02
  14  6.866e+03  7.348e+03  9.481e-01  5.975e+02  1.000e-09  1.000e-09  1.0000  1.009e-06  0.000e+00  9.481e-01  2.982e+02  2.971e+02  4.731e+02  4.721e+02
  15  6.860e+03  7.071e+03  8.298e-01  1.828e+02  1.000e-09  1.000e-09  0.1250  8.880e-07  0.000e+00  8.298e-01  2.142e+01  5.981e+00  2.518e+01  3.606e+01
  16  6.804e+03  6.938e+03  1.044e+00  1.490e+02  1.000e-09  1.000e-09  0.5000  4.494e-07  0.000e+00  1.044e+00  5.594e+01  5.594e+01  4.216e+01  2.840e+01
  17  6.785e+03  6.830e+03  7.048e-01  3.805e+01  1.000e-09  1.000e-09  1.0000  6.139e-08  0.000e+00  7.048e-01  1.918e+01  1.914e+01  4.099e+01  4.095e+01
  18  6.784e+03  6.786e+03  6.827e-02  2.151e+00  1.000e-09  1.000e-09  1.0000  3.106e-08  0.000e+00  6.827e-02  1.131e+00  1.104e+00  2.160e+01  2.157e+01
  19  6.784e+03  6.784e+03  1.181e-04  4.302e-02  1.000e-09  1.000e-09  1.0000  9.491e-11  0.000e+00  1.181e-04  2.282e-02  2.283e-02  1.119e+00  1.119e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  6.784e+03  6.784e+03  2.836e-08  9.646e-06  1.000e-09  1.000e-09  1.0000  9.423e-14  0.000e+00  2.836e-08  9.026e-06  9.026e-06  9.585e-04  9.585e-04
  21  6.784e+03  6.784e+03  5.282e-11  3.578e-09  1.000e-09  1.000e-09  1.0000  2.760e-15  0.000e+00  5.282e-11 -4.317e-09 -4.318e-09  1.095e-07  1.095e-07
*** SOLVE (HybridShoot: 10) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  1.274e+03  1.328e+03  2.708e+01  1.304e+01  1.000e-09  1.000e-09  0.2500  1.260e-05  0.000e+00  2.708e+01 -2.979e+02 -1.254e+03 -3.115e+02 -1.308e+03
   1  1.270e+03  1.297e+03  2.667e+01  3.924e+02  1.000e-09  1.000e-09  0.0156  1.243e-05  0.000e+00  2.667e+01  5.426e+00  3.418e+00  5.432e+00  3.826e+00
   2  1.269e+03  1.283e+03  2.627e+01  2.611e+02  1.000e-09  1.000e-09  0.0156  1.223e-05  0.000e+00  2.627e+01  3.363e+00  7.011e-01  3.366e+00  9.019e-01
   3  1.269e+03  1.276e+03  2.607e+01  1.228e+02  1.000e-09  1.000e-09  0.0078  1.213e-05  0.000e+00  2.607e+01  7.764e-01  1.492e-01  7.768e-01  1.997e-01
   4  1.283e+03  1.286e+03  2.532e+01  3.784e+01  1.000e-09  1.000e-09  0.0312  1.154e-05  0.000e+00  2.532e+01 -1.821e+00 -1.384e+01 -1.818e+00 -1.374e+01
   5  1.709e+03  1.711e+03  2.309e+01  1.890e+02  1.000e-09  1.000e-09  0.1250  7.445e-06  0.000e+00  2.309e+01 -7.191e+01 -4.263e+02 -7.190e+01 -4.261e+02
   6  2.054e+03  2.054e+03  2.075e+01  2.592e+02  1.000e-09  1.000e-09  0.1250  8.062e-06  0.000e+00  2.075e+01 -7.837e+01 -3.443e+02 -7.836e+01 -3.442e+02
   7  8.773e+03  8.773e+03  1.595e+01  9.973e+02  1.000e-09  1.000e-09  0.5000  6.401e-05  0.000e+00  1.595e+01 -1.294e+03 -6.719e+03 -1.294e+03 -6.719e+03
   8  9.075e+03  1.357e+04  1.397e+01  1.018e+04  1.000e-09  1.000e-09  0.1250  5.634e-05  0.000e+00  1.397e+01  1.169e+03 -3.017e+02  1.249e+03  3.365e+02
   9  9.547e+03  1.261e+04  1.047e+01  9.094e+03  1.000e-09  1.000e-09  0.2500  5.403e-05  0.000e+00  1.047e+01  1.884e+03 -4.719e+02  2.140e+03  5.517e+02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  7.308e+03  9.259e+03  5.284e+00  8.364e+03  1.000e-09  1.000e-09  0.5000  3.343e-05  0.000e+00  5.284e+00  2.768e+03  2.239e+03  3.725e+03  4.154e+03
  11  7.196e+03  8.050e+03  4.623e+00  2.756e+03  1.000e-09  1.000e-09  0.1250  2.975e-05  0.000e+00  4.623e+00  3.117e+02  1.117e+02  3.269e+02  2.337e+02
  12  6.689e+03  6.909e+03  2.330e+00  1.950e+03  1.000e-09  1.000e-09  0.5000  1.639e-05  0.000e+00  2.330e+00  5.639e+02  5.072e+02  6.722e+02  7.238e+02
  13  6.660e+03  6.743e+03  1.749e+00  3.025e+02  1.000e-09  1.000e-09  0.2500  1.290e-05  0.000e+00  1.749e+00  4.521e+01  2.847e+01  5.207e+01  5.593e+01
  14  6.653e+03  6.693e+03  1.694e+00  3.846e+02  1.000e-09  1.000e-09  0.0312  1.250e-05  0.000e+00  1.694e+00  1.159e+01  7.034e+00  1.163e+01  8.327e+00
