*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.430e-01  1.730e-01  5.021e-01  8.803e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  5.021e-01 -3.871e-03 -3.192e-03 -7.862e-03 -7.183e-03
  21  1.323e-01  1.402e-01  2.644e-01  1.901e-02  1.000e-08  1.000e-08  1.0000  0.000e+00  0.000e+00  2.644e-01  1.050e-02  1.075e-02  1.759e-02  1.785e-02
  22  1.294e-01  1.339e-01  3.014e-01  1.088e-02  2.000e-09  2.000e-09  1.0000  0.000e+00  0.000e+00  3.014e-01  2.313e-03  2.879e-03  1.761e-03  2.327e-03
  23  1.305e-01  1.314e-01  1.280e-01  3.193e-03  2.000e-08  2.000e-08  1.0000  0.000e+00  0.000e+00  1.280e-01 -1.321e-03 -1.110e-03 -2.675e-05  1.843e-04
  24  1.323e-01  1.324e-01  1.666e-02  1.181e-03  2.000e-07  2.000e-07  1.0000  0.000e+00  0.000e+00  1.666e-02 -1.859e-03 -1.832e-03 -1.443e-03 -1.416e-03
  25  1.332e-01  1.332e-01  7.477e-04  8.300e-04  2.000e-06  2.000e-06  1.0000  0.000e+00  0.000e+00  3.080e-04 -8.473e-04 -8.468e-04 -8.168e-04 -8.163e-04
  26  1.332e-01  1.332e-01  6.325e-06  7.161e-06  2.000e-05  2.000e-05  1.0000  0.000e+00  0.000e+00  2.151e-07 -7.168e-06 -7.168e-06 -6.881e-06 -6.880e-06
  27  1.332e-01  1.332e-01  4.665e-07  5.287e-07  2.000e-04  2.000e-04  1.0000  0.000e+00  0.000e+00  2.090e-09  5.286e-07  5.286e-07  1.276e-06  1.276e-06
  28  1.332e-01  1.332e-01  4.650e-08  5.270e-08  2.000e-03  2.000e-03  1.0000  0.000e+00  0.000e+00  2.088e-11  5.270e-08  5.270e-08  5.996e-08  5.996e-08
  29  1.332e-01  1.332e-01  4.658e-09  5.279e-09  2.000e-02  2.000e-02  1.0000  0.000e+00  0.000e+00  2.090e-13  5.279e-09  5.279e-09  5.351e-09  5.351e-09
*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  9.388e-01  2.998e+01  1.654e+01  1.061e-07  1.000e-09  1.000e-09  1.0000  1.421e-14  0.000e+00  1.654e+01 -9.918e-01 -9.388e-01 -2.728e+01 -2.723e+01
   1  1.011e+00  3.255e+01  3.593e+01  4.667e-01  1.000e-09  1.000e-09  1.0000  2.132e-14  0.000e+00  3.593e+01 -3.955e-02 -7.191e-02 -1.706e+01 -1.709e+01
   2  4.533e-01  8.061e+00  1.733e+01  1.136e+00  1.000e-09  1.000e-09  1.0000  1.421e-14  0.000e+00  1.733e+01  5.554e-01  5.574e-01  8.717e+00  8.719e+00
   3  3.626e-01  3.087e+00  1.242e+01  4.412e-01  1.000e-09  1.000e-09  1.0000  1.421e-14  0.000e+00  1.242e+01  7.892e-02  9.065e-02  1.158e+00  1.170e+00
   4  2.250e-01  8.346e-01  5.556e+00  3.020e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  5.556e+00  1.548e-01  1.376e-01  9.075e-01  8.903e-01
   5  3.037e-01  5.708e-01  4.870e+00  1.276e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  4.870e+00 -6.856e-02 -7.861e-02 -3.093e-02 -4.097e-02
   6  1.530e-01  2.515e-01  2.601e+00  2.798e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  2.601e+00  1.290e-01  1.506e-01  2.149e-01  2.365e-01
   7  2.663e-01  3.858e-01  6.314e+00  2.473e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  6.314e+00 -9.384e-02 -1.133e-01 -1.641e-01 -1.835e-01
   8  1.389e-01  2.789e-01  4.686e+00  4.689e-01  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  4.686e+00  1.320e-01  1.274e-01  1.806e-01  1.760e-01
   9  1.069e-01  1.666e-01  3.996e+00  1.100e-01  1.000e-09  1.000e-09  1.0000  5.329e-15  0.000e+00  3.996e+00  3.193e-02  3.200e-02  4.223e-02  4.230e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  1.562e-01  1.657e-01  1.269e+00  1.819e-02  1.000e-09  1.000e-09  1.0000  7.105e-15  0.000e+00  1.269e+00 -5.011e-02 -4.925e-02 -2.974e-02 -2.889e-02
  11  1.084e-01  1.316e-01  4.307e-01  7.048e-02  1.000e-09  1.000e-09  1.0000  3.553e-15  0.000e+00  4.307e-01  4.792e-02  4.782e-02  9.316e-02  9.305e-02
  12  1.110e-01  1.174e-01  2.389e-01  1.168e-03  1.000e-09  1.000e-09  1.0000  3.553e-15  0.000e+00  2.389e-01 -2.569e-03 -2.619e-03  2.602e-03  2.553e-03
  13  1.045e-01  1.152e-01  2.825e-01  1.246e-02  1.000e-08  1.000e-08  1.0000  3.553e-15  0.000e+00  2.825e-01  6.331e-03  6.462e-03  4.683e-03  4.813e-03
  14  1.120e-01  1.124e-01  1.972e-02  6.234e-03  1.000e-07  1.000e-07  1.0000  3.553e-15  0.000e+00  1.972e-02 -7.539e-03 -7.497e-03 -2.565e-03 -2.523e-03
  15  1.124e-01  1.124e-01  3.609e-04  3.922e-04  1.000e-06  1.000e-06  1.0000  3.553e-15  0.000e+00  2.009e-04 -4.015e-04 -4.012e-04 -2.168e-04 -2.165e-04
  16  1.124e-01  1.124e-01  1.816e-05  2.026e-05  1.000e-05  1.000e-05  1.0000  3.553e-15  0.000e+00  4.412e-06  2.020e-05  2.020e-05  4.843e-05  4.843e-05
  17  1.124e-01  1.124e-01  2.094e-06  2.330e-06  1.000e-04  1.000e-04  1.0000  3.553e-15  0.000e+00  4.569e-08  2.329e-06  2.329e-06  5.622e-06  5.622e-06
  18  1.124e-01  1.124e-01  2.262e-07  2.516e-07  1.000e-03  1.000e-03  1.0000  3.553e-15  0.000e+00  4.705e-10  2.516e-07  2.516e-07  6.073e-07  6.073e-07
  19  1.124e-01  1.124e-01  2.279e-08  2.535e-08  1.000e-02  1.000e-02  1.0000  3.553e-15  0.000e+00  4.719e-12  2.535e-08  2.535e-08  2.901e-08  2.901e-08
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.124e-01  1.124e-01  2.280e-09  2.537e-09  1.000e-01  1.000e-01  1.0000  3.553e-15  0.000e+00  4.698e-14  2.537e-09  2.537e-09  2.574e-09  2.574e-09
*** SOLVE (HybridShoot: 33) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  6.910e+00  9.409e+02  2.375e+02  1.061e-07  1.000e-09  1.000e-09  1.0000  1.113e+02  0.000e+00  1.262e+02 -9.918e-01 -6.910e+00 -9.288e+02 -9.347e+02
   1  4.463e+00  2.348e+02  1.171e+02  6.301e+00  1.000e-09  1.000e-09  0.5000  5.565e+01  0.000e+00  6.147e+01  2.527e+00  2.448e+00  1.209e+02  2.391e+02
   2  2.599e+00  3.433e+01  3.227e+01  2.618e+00  1.000e-09  1.000e-09  1.0000  1.397e-11  0.000e+00  3.227e+01  1.931e+00  1.864e+00  8.535e+01  8.529e+01
   3  1.387e+00  8.453e+00  1.437e+01  1.784e+00  1.000e-09  1.000e-09  1.0000  3.804e-11  0.000e+00  1.437e+01  1.216e+00  1.212e+00  1.001e+01  1.001e+01
   4  7.222e-01  2.893e+00  8.831e+00  9.668e-01  1.000e-09  1.000e-09  1.0000  3.896e-11  0.000e+00  8.831e+00  6.766e-01  6.646e-01  2.039e+00  2.027e+00
   5  4.301e-01  5.934e-01  1.329e+00  3.809e-01  1.000e-09  1.000e-09  1.0000  6.580e-11  0.000e+00  1.329e+00  2.948e-01  2.921e-01  1.217e+00  1.214e+00
   6  3.079e-01  5.023e-01  1.532e+00  1.631e-01  1.000e-09  1.000e-09  1.0000  2.415e-10  0.000e+00  1.532e+00  1.180e-01  1.221e-01  9.229e-02  9.638e-02
   7  2.562e-01  3.527e-01  1.521e+00  1.305e-01  1.000e-09  1.000e-09  0.5000  9.734e-11  0.000e+00  1.521e+00  4.798e-02  5.170e-02  4.833e-02  5.239e-02
   8  2.374e-01  2.929e-01  1.368e+00  8.146e-02  1.000e-09  1.000e-09  0.2500  6.920e-11  0.000e+00  1.368e+00  1.797e-02  1.880e-02  1.952e-02  2.500e-02
   9  2.232e-01  2.531e-01  1.476e+00  3.723e-02  1.000e-09  1.000e-09  1.0000  5.473e-11  0.000e+00  1.476e+00  1.308e-02  1.423e-02  1.089e-02  1.204e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  1.727e-01  2.493e-01  1.747e+00  6.041e-02  1.000e-09  1.000e-09  1.0000  4.315e-10  0.000e+00  1.747e+00  4.529e-02  5.054e-02  3.342e-02  3.866e-02
  11  1.397e-01  2.077e-01  2.024e+00  7.592e-02  1.000e-09  1.000e-09  0.5000  1.844e-10  0.000e+00  2.024e+00  2.926e-02  3.301e-02  2.461e-02  2.371e-02
  12  1.421e-01  1.540e-01  7.042e-01  8.520e-03  1.000e-09  1.000e-09  1.0000  8.800e-11  0.000e+00  7.042e-01 -3.964e-03 -2.459e-03  1.823e-02  1.973e-02
  13  1.287e-01  1.452e-01  4.610e-01  3.268e-02  1.000e-09  1.000e-09  0.5000  7.459e-11  0.000e+00  4.610e-01  1.258e-02  1.343e-02  1.692e-02  2.212e-02
  14  1.235e-01  1.324e-01  5.000e-01  1.281e-02  1.000e-09  1.000e-09  0.5000  1.979e-11  0.000e+00  5.000e-01  4.509e-03  5.248e-03  4.160e-03  4.550e-03
  15  1.244e-01  1.306e-01  6.882e-01  6.557e-04  1.000e-08  1.000e-08  1.0000  1.017e-11  0.000e+00  6.882e-01 -2.163e-03 -9.760e-04 -3.846e-03 -2.659e-03
  16  1.278e-01  1.282e-01  1.023e-01  2.347e-03  1.000e-07  1.000e-07  1.0000  1.581e-13  0.000e+00  1.023e-01 -3.648e-03 -3.338e-03 -1.030e-03 -7.198e-04
  17  1.306e-01  1.306e-01  2.913e-03  2.762e-03  1.000e-06  1.000e-06  1.0000  1.101e-13  0.000e+00  2.913e-03 -2.840e-03 -2.837e-03 -2.618e-03 -2.615e-03
  18  1.307e-01  1.307e-01  4.318e-05  4.876e-05  1.000e-05  1.000e-05  1.0000  9.504e-14  0.000e+00  1.626e-06 -4.882e-05 -4.881e-05 -4.556e-05 -4.556e-05
  19  1.307e-01  1.307e-01  9.839e-07  1.113e-06  1.000e-04  1.000e-04  1.0000  9.770e-15  0.000e+00  1.680e-08  1.112e-06  1.112e-06  2.685e-06  2.685e-06
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.307e-01  1.307e-01  1.001e-07  1.132e-07  1.000e-03  1.000e-03  1.0000  1.510e-14  0.000e+00  1.682e-10  1.131e-07  1.131e-07  1.294e-07  1.294e-07
  21  1.307e-01  1.307e-01  1.004e-08  1.136e-08  1.000e-02  1.000e-02  1.0000  2.063e-09  0.000e+00  1.007e-09  1.136e-08  1.136e-08  8.519e-09  8.519e-09
Target state: [1. 0. 1. 0. 0. 0.]
Terminal state: [ 1. -0.  1.  0.  0.  0.]
