*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  21  1.129e+01  1.139e+01  7.657e-03  1.119e-01  1.000e-09  1.000e-09  0.5000  1.253e-04  0.000e+00  7.531e-03  4.605e-02  4.322e-02  4.591e-02  4.293e-02
  22  1.122e+01  1.142e+01  1.050e-02  1.663e-01  1.000e-09  1.000e-09  0.5000  1.849e-04  0.000e+00  1.031e-02  6.660e-02  6.176e-02  4.006e-02  8.673e-03
  23  1.111e+01  1.154e+01  1.801e-02  3.013e-01  1.000e-09  1.000e-09  0.5000  3.281e-04  0.000e+00  1.769e-02  1.192e-01  1.106e-01  2.941e-02 -6.903e-02
  24  1.089e+01  1.186e+01  3.448e-02  6.190e-01  1.000e-09  1.000e-09  0.5000  6.979e-04  0.000e+00  3.378e-02  2.434e-01  2.268e-01  1.190e-02 -2.362e-01
  25  1.039e+01  1.239e+01  6.625e-02  1.331e+00  1.000e-09  1.000e-09  0.5000  1.562e-03  0.000e+00  6.231e-02  5.214e-01  4.917e-01  6.176e-02 -4.276e-01
  26  9.431e+00  1.338e+01  1.382e-01  2.549e+00  1.000e-09  1.000e-09  0.5000  3.025e-03  0.000e+00  1.195e-01  9.975e-01  9.637e-01  5.230e-02 -9.268e-01
  27  8.041e+00  1.297e+01  2.235e-01  3.560e+00  1.000e-09  1.000e-09  0.5000  3.812e-03  0.000e+00  2.054e-01  1.395e+00  1.390e+00  3.734e-01 -6.532e-01
  28  6.950e+00  9.388e+00  2.070e-01  2.765e+00  1.000e-09  1.000e-09  0.5000  3.621e-03  0.000e+00  2.034e-01  1.088e+00  1.091e+00  1.101e+00  1.117e+00
  29  6.457e+00  6.892e+00  7.393e-02  9.012e-01  1.000e-09  1.000e-09  1.0000  2.019e-03  0.000e+00  7.191e-02  5.442e-01  4.932e-01  1.328e+00  1.277e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  6.339e+00  6.419e+00  2.699e-02  2.109e-01  1.000e-09  1.000e-09  1.0000  1.001e-03  0.000e+00  2.599e-02  1.200e-01  1.175e-01  2.583e-01  2.557e-01
  31  6.287e+00  6.367e+00  3.022e-02  1.313e-01  1.000e-09  1.000e-09  1.0000  1.692e-04  0.000e+00  3.005e-02  5.024e-02  5.201e-02  4.165e-02  4.342e-02
  32  6.242e+00  6.266e+00  1.186e-02  1.298e-01  1.000e-09  1.000e-09  1.0000  2.403e-04  0.000e+00  1.162e-02  4.294e-02  4.501e-02  8.021e-02  8.227e-02
  33  6.187e+00  6.249e+00  1.145e-02  1.702e-01  1.000e-09  1.000e-09  0.5000  1.648e-04  0.000e+00  1.129e-02  5.383e-02  5.479e-02  5.494e-02  5.701e-02
  34  6.247e+00  6.260e+00  8.173e-03  4.507e-02  1.000e-09  1.000e-09  1.0000  1.384e-04  0.000e+00  4.670e-03 -5.923e-02 -6.011e-02 -4.119e-02 -4.207e-02
  35  6.226e+00  6.255e+00  4.295e-03  3.538e-02  1.000e-09  1.000e-09  1.0000  1.419e-04  0.000e+00  4.153e-03  2.231e-02  2.112e-02  2.571e-02  2.452e-02
  36  6.206e+00  6.235e+00  4.251e-03  3.369e-02  1.000e-09  1.000e-09  1.0000  8.069e-05  0.000e+00  4.170e-03  2.048e-02  2.001e-02  2.078e-02  2.032e-02
  37  6.190e+00  6.226e+00  6.138e-03  3.248e-02  1.000e-09  1.000e-09  1.0000  1.021e-04  0.000e+00  6.036e-03  1.756e-02  1.665e-02  6.421e-03  5.514e-03
  38  6.173e+00  6.186e+00  3.479e-03  3.435e-02  1.000e-09  1.000e-09  1.0000  4.845e-05  0.000e+00  3.430e-03  1.642e-02  1.666e-02  2.658e-02  2.682e-02
  39  6.160e+00  6.174e+00  2.479e-03  3.945e-02  1.000e-09  1.000e-09  0.5000  3.999e-05  0.000e+00  2.439e-03  1.340e-02  1.336e-02  1.631e-02  1.917e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  6.167e+00  6.172e+00  1.594e-03  2.516e-03  1.000e-09  1.000e-09  1.0000  4.458e-05  0.000e+00  1.549e-03 -6.920e-03 -7.366e-03 -4.348e-03 -4.794e-03
  41  6.161e+00  6.167e+00  1.138e-03  9.888e-03  1.000e-08  1.000e-08  1.0000  2.503e-05  0.000e+00  1.113e-03  6.261e-03  5.924e-03  8.819e-03  8.482e-03
  42  6.157e+00  6.164e+00  1.307e-03  7.922e-03  1.000e-07  1.000e-07  1.0000  1.730e-05  0.000e+00  1.289e-03  4.389e-03  4.311e-03  3.459e-03  3.381e-03
  43  6.154e+00  6.156e+00  5.780e-04  7.779e-03  1.000e-06  1.000e-06  0.5000  1.095e-05  0.000e+00  5.670e-04  2.729e-03  2.721e-03  3.978e-03  5.220e-03
  44  6.155e+00  6.156e+00  3.029e-04  1.714e-04  1.000e-05  1.000e-05  1.0000  7.847e-06  0.000e+00  2.950e-04 -9.961e-04 -1.095e-03 -5.245e-04 -6.237e-04
  45  6.154e+00  6.155e+00  2.298e-04  1.676e-03  1.000e-04  1.000e-04  1.0000  3.632e-06  0.000e+00  2.262e-04  1.061e-03  1.005e-03  1.427e-03  1.371e-03
  46  6.153e+00  6.154e+00  1.915e-04  1.163e-03  1.000e-03  1.000e-03  1.0000  2.077e-06  0.000e+00  1.895e-04  6.447e-04  6.377e-04  7.981e-04  7.911e-04
  47  6.153e+00  6.153e+00  8.617e-05  2.847e-04  1.000e-02  1.000e-02  1.0000  2.501e-07  0.000e+00  8.592e-05  1.309e-04  1.322e-04  3.421e-04  3.433e-04
  48  6.153e+00  6.153e+00  1.901e-05  1.352e-04  1.000e-01  1.000e-01  1.0000  6.628e-09  0.000e+00  1.975e-07 -1.360e-04 -1.361e-04 -4.986e-05 -5.000e-05
  49  6.153e+00  6.153e+00  2.995e-07  2.151e-06  1.000e+00  1.000e+00  1.0000  6.896e-11  0.000e+00  1.979e-09  2.143e-06  2.141e-06  5.173e-06  5.172e-06
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  6.153e+00  6.153e+00  2.362e-08  1.690e-07  1.000e+01  1.000e+01  1.0000  6.984e-13  0.000e+00  2.021e-11  1.690e-07  1.689e-07  1.994e-07  1.993e-07
  51  6.153e+00  6.153e+00  2.288e-09  1.637e-08  1.000e+02  1.000e+02  1.0000  7.105e-15  0.000e+00  2.026e-13  1.637e-08  1.637e-08  1.668e-08  1.668e-08
  52  6.153e+00  6.153e+00  2.280e-10  1.631e-09  1.000e+03  1.000e+03  1.0000  6.661e-16  0.000e+00  2.195e-15  1.631e-09  1.631e-09  1.634e-09  1.634e-09
Target end-effector pose:
   position: [ 0.5 -1.5 -1. ]
   quaternion: [ 0.     -0.7071  0.      0.7071]
Terminal end-effector pose:
   position: [ 0.5 -1.5 -1. ]
   quaternion: [-0.     -0.7071 -0.      0.7071]
