iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  8.721e+00  8.721e+00  3.886e-04  7.771e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  3.886e-04  6.688e-04  3.886e-04  6.688e-04
  31  8.721e+00  8.721e+00  2.088e-04  4.175e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  2.088e-04  3.676e-04  2.088e-04  3.676e-04
  32  8.721e+00  8.721e+00  1.237e-04  2.474e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  1.237e-04  2.214e-04  1.237e-04  2.214e-04
  33  8.721e+00  8.721e+00  7.859e-05  1.572e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  7.859e-05  1.977e-04  7.859e-05  1.977e-04
  34  8.716e+00  8.716e+00  3.486e-03  6.972e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  3.486e-03  4.531e-03  3.486e-03  4.531e-03
  35  8.715e+00  8.715e+00  5.519e-04  1.104e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  5.519e-04  8.661e-04  5.519e-04  8.661e-04
  36  8.715e+00  8.715e+00  1.964e-04  3.929e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  1.964e-04  3.224e-04  1.964e-04  3.224e-04
  37  8.715e+00  8.715e+00  8.265e-05  1.653e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  8.265e-05  1.379e-04  8.265e-05  1.379e-04
  38  8.715e+00  8.715e+00  3.736e-05  7.472e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  3.736e-05  6.303e-05  3.736e-05  6.303e-05
  39  8.715e+00  8.715e+00  1.788e-05  3.575e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  1.788e-05  3.052e-05  1.788e-05  3.052e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  8.715e+00  8.715e+00  9.097e-06  1.819e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  9.097e-06  1.575e-05  9.097e-06  1.575e-05
  41  8.715e+00  8.715e+00  4.960e-06  9.921e-06  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  4.960e-06  8.723e-06  4.960e-06  8.723e-06
  42  8.715e+00  8.715e+00  2.897e-06  5.795e-06  1.000e-08  1.000e-08  1.0000  0.000e+00  0.000e+00  0.000e+00  2.897e-06  5.175e-06  2.897e-06  5.175e-06
  43  8.715e+00  8.715e+00  1.771e-06  3.542e-06  1.000e-07  1.000e-07  1.0000  0.000e+00  0.000e+00  0.000e+00  1.771e-06  3.208e-06  1.771e-06  3.208e-06
  44  8.715e+00  8.715e+00  1.030e-06  2.061e-06  1.000e-06  1.000e-06  1.0000  0.000e+00  0.000e+00  0.000e+00  1.030e-06  1.864e-06  1.030e-06  1.864e-06
  45  8.715e+00  8.715e+00  4.651e-07  9.302e-07  1.000e-05  1.000e-05  1.0000  0.000e+00  0.000e+00  0.000e+00  4.651e-07  8.206e-07  4.651e-07  8.206e-07
  46  8.715e+00  8.715e+00  1.278e-07  2.555e-07  1.000e-04  1.000e-04  1.0000  0.000e+00  0.000e+00  0.000e+00  1.278e-07  2.180e-07  1.278e-07  2.180e-07
  47  8.715e+00  8.715e+00  1.834e-08  3.667e-08  1.000e-03  1.000e-03  1.0000  0.000e+00  0.000e+00  0.000e+00  1.834e-08  3.295e-08  1.834e-08  3.295e-08
  48  8.715e+00  8.715e+00  1.762e-09  3.525e-09  1.000e-02  1.000e-02  1.0000  0.000e+00  0.000e+00  0.000e+00  1.762e-09  3.443e-09  1.762e-09  3.443e-09
  49  8.715e+00  8.715e+00  1.721e-10  3.442e-10  1.000e-01  1.000e-01  1.0000  0.000e+00  0.000e+00  0.000e+00  1.721e-10  3.434e-10  1.725e-10  3.438e-10
Finally reached =  [0.59847673 0.19853787 0.49762648]
