*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  29  3.282e+02  7.100e+02  9.161e-01  6.025e+02  1.000e-09  1.000e-09  0.1250  8.327e-01  0.000e+00  0.000e+00  7.061e+01  4.129e+01  7.674e+01  9.036e+01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  3.935e+02  6.513e+02  6.601e-01  5.202e+02  1.000e-09  1.000e-09  0.5000  5.768e-01  0.000e+00  0.000e+00  1.952e+02 -6.529e+01  2.523e+02  4.902e+01
  31  3.909e+02  8.044e+02  8.326e-01  6.521e+02  1.000e-09  1.000e-09  0.1250  5.117e-01  0.000e+00  0.000e+00  7.643e+01  2.618e+00  8.301e+01  5.528e+01
  32  2.056e+02  5.757e+02  1.567e+00  6.471e+02  1.000e-09  1.000e-09  1.0000  4.094e-01  0.000e+00  0.000e+00  3.237e+02  1.853e+02  4.161e+02  2.777e+02
  33  2.104e+02  3.980e+02  6.621e-01  2.795e+02  1.000e-09  1.000e-09  0.0625  3.842e-01  0.000e+00  0.000e+00  1.693e+01 -4.775e+00  1.770e+01  7.569e+00
  34  2.075e+02  3.646e+02  6.939e-01  2.889e+02  1.000e-09  1.000e-09  0.2500  2.922e-01  0.000e+00  0.000e+00  6.321e+01  2.946e+00  7.558e+01  5.239e+01
  35  2.288e+02  3.367e+02  6.167e-01  2.832e+02  1.000e-09  1.000e-09  0.5000  1.557e-01  0.000e+00  0.000e+00  1.062e+02 -2.138e+01  1.535e+02  7.321e+01
  36  2.277e+02  4.538e+02  7.139e-01  3.265e+02  1.000e-09  1.000e-09  0.0312  1.509e-01  0.000e+00  0.000e+00  1.004e+01  1.090e+00  1.027e+01  8.370e+00
  37  1.346e+02  2.785e+02  1.196e+00  3.241e+02  1.000e-09  1.000e-09  0.5000  9.371e-02  0.000e+00  0.000e+00  1.216e+02  9.316e+01  1.654e+02  1.809e+02
  38  8.766e+01  2.298e+02  7.793e-01  1.381e+02  1.000e-09  1.000e-09  1.0000  1.350e-01  0.000e+00  0.000e+00  6.909e+01  4.694e+01  2.564e+01  3.485e+00
  39  8.772e+01  1.585e+02  2.560e-01  4.537e+01  1.000e-09  1.000e-09  0.0039  1.344e-01  0.000e+00  0.000e+00  1.769e-01 -6.163e-02  1.780e-01  2.153e-01
