*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  2.588e-01  2.588e-01  2.061e-01  3.394e-02  1.000e-09  1.000e-09  0.2500  2.056e-01  0.000e+00  4.499e-04 -8.863e-03 -1.040e-02 -8.863e-03 -1.040e-02
  41  2.643e-01  2.643e-01  1.546e-01  2.036e-02  1.000e-09  1.000e-09  0.2500  1.542e-01  0.000e+00  3.504e-04 -5.435e-03 -5.530e-03 -5.435e-03 -5.530e-03
  42  2.728e-01  2.728e-01  7.730e-02  1.432e-02  1.000e-09  1.000e-09  0.5000  7.710e-02  0.000e+00  1.976e-04 -8.071e-03 -8.454e-03 -8.071e-03 -8.454e-03
  43  2.755e-01  2.755e-01  3.871e-02  4.260e-03  1.000e-09  1.000e-09  0.5000  3.855e-02  0.000e+00  1.603e-04 -2.748e-03 -2.675e-03 -2.748e-03 -2.675e-03
  44  2.789e-01  2.789e-01  2.476e-03  2.276e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  2.817e-04 -3.166e-03 -3.400e-03 -3.166e-03 -3.400e-03
  45  2.782e-01  2.782e-01  5.049e-04  1.296e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  7.769e-07  6.454e-04  6.246e-04  1.565e-03  1.544e-03
  46  2.782e-01  2.783e-01  1.163e-05  2.979e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  7.982e-07  1.487e-05  2.116e-06  1.429e-05  1.534e-06
  47  2.782e-01  2.782e-01  2.021e-05  5.164e-05  1.000e-08  1.000e-08  0.5000  2.776e-17  0.000e+00  4.141e-07  1.937e-05  4.163e-06  2.825e-05  2.192e-05
  48  2.782e-01  2.782e-01  1.109e-05  2.835e-05  2.000e-09  2.000e-09  0.5000  1.388e-17  0.000e+00  2.131e-07  1.063e-05  7.241e-07  1.554e-05  1.055e-05
  49  2.782e-01  2.782e-01  1.040e-05  2.659e-05  1.000e-09  1.000e-09  0.5000  1.388e-17  0.000e+00  1.066e-07  9.969e-06 -1.320e-06  1.471e-05  8.165e-06
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  2.782e-01  2.783e-01  1.688e-05  4.313e-05  1.000e-08  1.000e-08  0.5000  2.776e-17  0.000e+00  6.021e-08  1.618e-05 -5.331e-06  2.289e-05  8.091e-06
  51  2.782e-01  2.783e-01  3.956e-05  1.003e-04  1.000e-07  1.000e-07  0.5000  0.000e+00  0.000e+00  4.075e-08  3.772e-05 -1.402e-05  4.939e-05  9.334e-06
  52  2.782e-01  2.784e-01  9.836e-05  2.331e-04  1.000e-06  1.000e-06  0.2500  4.163e-17  0.000e+00  4.046e-08  5.156e-05  2.232e-05  5.189e-05  2.361e-05
  53  2.783e-01  2.783e-01  5.970e-06  1.501e-05  2.000e-07  2.000e-07  1.0000  0.000e+00  0.000e+00  6.536e-09  7.632e-06 -2.326e-05  8.239e-05  5.150e-05
  54  2.782e-01  2.782e-01  1.036e-04  2.641e-04  4.000e-08  4.000e-08  0.1250  4.857e-17  0.000e+00  8.829e-09  3.095e-05  2.204e-05  3.032e-05  1.698e-05
  55  2.782e-01  2.782e-01  1.129e-05  2.875e-05  4.000e-08  4.000e-08  0.2500  4.163e-17  0.000e+00  7.910e-09  6.292e-06  2.403e-06  6.799e-06  4.429e-06
  56  2.782e-01  2.782e-01  1.264e-06  3.127e-06  4.000e-07  4.000e-07  1.0000  0.000e+00  0.000e+00  2.646e-09  1.616e-06 -4.890e-06  1.322e-05  6.712e-06
  57  2.782e-01  2.782e-01  2.031e-05  4.135e-05  4.000e-06  4.000e-06  0.2500  4.163e-17  0.000e+00  3.313e-09  9.375e-06  5.191e-06  9.007e-06  3.721e-06
  58  2.782e-01  2.782e-01  2.212e-09  3.229e-09  4.000e-05  4.000e-05  1.0000  0.000e+00  0.000e+00  2.168e-12  2.827e-09  2.494e-09  7.300e-06  7.300e-06
  59  2.782e-01  2.782e-01  1.063e-10  1.383e-10  4.000e-04  4.000e-04  1.0000  0.000e+00  0.000e+00  6.825e-14  1.359e-10  1.346e-10  4.763e-09  4.762e-09
*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  9.412e-01  1.103e+05  1.001e+02  0.000e+00  1.000e-09  1.000e-09  1.0000  1.001e+02  0.000e+00  4.015e-19 -9.713e-01 -9.412e-01 -1.086e+05 -1.086e+05
   1  9.674e-01  2.646e+05  4.802e+02  4.337e-01  1.000e-09  1.000e-09  1.0000  4.802e+02  0.000e+00  2.531e-20 -2.650e-02 -2.623e-02 -2.094e+05 -2.094e+05
   2  4.089e+00  3.151e+05  1.144e+03  5.658e-01  1.000e-09  1.000e-09  1.0000  1.144e+03  0.000e+00  3.060e-20 -3.126e+00 -3.122e+00 -1.828e+05 -1.828e+05
   3  2.848e+01  1.716e+06  1.246e+04  1.941e+00  1.000e-09  1.000e-09  1.0000  1.246e+04  0.000e+00  5.146e-20 -2.439e+01 -2.439e+01 -1.559e+06 -1.559e+06
   4  2.202e+03  5.513e+07  8.004e+05  7.302e+01  1.000e-09  1.000e-09  1.0000  8.004e+05  0.000e+00  1.036e-18 -2.175e+03 -2.174e+03 -5.427e+07 -5.427e+07
   5  2.441e+07  3.356e+11  9.744e+09  8.493e+04  1.000e-09  1.000e-09  1.0000  9.744e+09  0.000e+00  1.113e-17 -2.452e+07 -2.441e+07 -3.355e+11 -3.355e+11
*** SOLVE (HybridShoot: 33) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  4.030e-03  2.536e+01  1.473e+00  0.000e+00  1.000e-09  1.000e-09  0.0625  1.473e+00  0.000e+00  2.509e-20 -3.794e-03 -4.030e-03  1.019e-01  1.686e+00
   1  9.039e-03  1.229e+01  1.427e+00  1.168e-01  1.000e-09  1.000e-09  0.0312  1.427e+00  0.000e+00  3.981e-20 -4.495e-03 -5.008e-03  7.886e-03  3.912e-01
   2  1.761e-02  5.967e+00  1.382e+00  1.711e-01  1.000e-09  1.000e-09  0.0312  1.382e+00  0.000e+00  4.341e-20 -6.171e-03 -8.568e-03 -1.736e-04  1.833e-01
   3  2.214e-02  3.530e+00  1.630e+00  2.337e-01  1.000e-09  1.000e-09  0.0156  1.630e+00  0.000e+00  4.696e-20 -3.872e-03 -4.535e-03 -1.220e-02 -5.374e-01
   4  2.788e-02  2.827e+00  2.601e+00  2.740e-01  1.000e-09  1.000e-09  0.0156  2.601e+00  0.000e+00  4.653e-20 -4.531e-03 -5.734e-03 -2.086e-02 -1.051e+00
   5  3.636e-02  2.035e+00  3.714e+00  3.258e-01  1.000e-09  1.000e-09  0.0156  3.714e+00  0.000e+00  5.289e-20 -5.402e-03 -8.481e-03 -1.477e-02 -6.077e-01
   6  5.178e-02  6.467e-01  2.439e+00  3.799e-01  1.000e-09  1.000e-09  0.0156  2.211e+00  0.000e+00  5.679e-20 -6.470e-03 -1.542e-02 -1.520e-04  3.889e-01
   7  4.903e-02  4.087e-01  2.674e+00  3.751e-01  1.000e-09  1.000e-09  0.0078  2.674e+00  0.000e+00  5.568e-20  2.740e-03  2.747e-03  2.254e-03 -5.948e-02
   8  5.754e-02  4.890e-01  6.415e+00  7.206e-02  1.000e-09  1.000e-09  0.0312  6.415e+00  0.000e+00  5.353e-20 -6.729e-03 -8.508e-03 -1.459e-02 -2.601e-01
   9  5.733e-02  2.725e-01  6.399e+00  5.891e-02  1.000e-09  1.000e-09  0.0078  6.399e+00  0.000e+00  5.310e-20  3.071e-04  2.048e-04  3.112e-04  7.276e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  6.047e-02  1.703e-01  6.534e+00  1.094e-01  1.000e-09  1.000e-09  0.0156  6.534e+00  0.000e+00  5.170e-20 -2.316e-03 -3.133e-03 -2.351e-03 -5.400e-03
  11  7.175e-02  1.289e-01  6.799e+00  2.500e-01  1.000e-09  1.000e-09  0.0312  6.799e+00  0.000e+00  4.980e-20 -9.844e-03 -1.128e-02 -9.914e-03 -1.351e-02
  12  1.780e-01  2.099e-01  7.575e+00  2.246e-01  1.000e-09  1.000e-09  0.0625  7.575e+00  0.000e+00  4.910e-20 -1.965e-02 -1.063e-01 -1.986e-02 -1.095e-01
  13  1.871e-01  2.009e-01  6.583e+00  4.794e-02  1.000e-09  1.000e-09  0.0625  6.583e+00  0.000e+00  6.371e-20 -5.039e-03 -9.083e-03 -4.908e-03 -6.998e-03
  14  1.977e-01  2.050e-01  7.031e+00  4.603e-02  1.000e-09  1.000e-09  0.1250  7.031e+00  0.000e+00  7.382e-20 -1.275e-02 -1.054e-02 -1.281e-02 -1.101e-02
  15  2.480e-01  2.645e-01  3.149e+01  5.458e-02  1.000e-09  1.000e-09  0.2500  3.149e+01  0.000e+00  7.523e-20 -2.512e-02 -5.033e-02 -2.834e-02 -6.318e-02
  16  2.447e-01  2.479e-01  1.239e+01  5.410e-02  1.000e-09  1.000e-09  0.2500  1.239e+01  0.000e+00  7.397e-20  5.918e-03  3.325e-03  7.173e-03  8.343e-03
  17  2.401e-01  2.456e-01  4.171e+01  3.849e-02  1.000e-09  1.000e-09  0.2500  4.171e+01  0.000e+00  6.666e-20  5.043e-03  4.542e-03  4.080e-03  6.902e-04
  18  2.628e-01  2.640e-01  1.887e+01  2.111e-02  1.000e-09  1.000e-09  0.5000  1.887e+01  0.000e+00  8.149e-20 -1.828e-02 -2.264e-02 -1.753e-02 -2.114e-02
  19  2.604e-01  2.609e-01  1.624e+01  2.881e-02  1.000e-09  1.000e-09  0.1250  1.624e+01  0.000e+00  8.090e-20  3.030e-03  2.347e-03  3.040e-03  2.433e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  2.660e-01  2.662e-01  1.262e+01  9.026e-03  1.000e-09  1.000e-09  0.2500  1.262e+01  0.000e+00  7.847e-20 -3.199e-03 -5.574e-03 -3.184e-03 -5.515e-03
  21  2.674e-01  2.675e-01  1.115e+01  1.038e-02  1.000e-09  1.000e-09  0.1250  1.115e+01  0.000e+00  7.909e-20 -1.407e-03 -1.403e-03 -1.406e-03 -1.391e-03
  22  2.686e-01  2.687e-01  9.903e+00  9.788e-03  1.000e-09  1.000e-09  0.1250  9.903e+00  0.000e+00  8.243e-20 -1.308e-03 -1.248e-03 -1.307e-03 -1.243e-03
  23  2.697e-01  2.697e-01  8.828e+00  8.696e-03  1.000e-09  1.000e-09  0.1250  8.828e+00  0.000e+00  8.534e-20 -1.154e-03 -1.035e-03 -1.154e-03 -1.033e-03
  24  2.705e-01  2.705e-01  7.891e+00  7.753e-03  1.000e-09  1.000e-09  0.1250  7.891e+00  0.000e+00  9.401e-20 -1.023e-03 -8.290e-04 -1.023e-03 -8.280e-04
  25  2.711e-01  2.711e-01  7.062e+00  7.013e-03  1.000e-09  1.000e-09  0.1250  7.062e+00  0.000e+00  8.256e-20 -9.194e-04 -6.399e-04 -9.194e-04 -6.395e-04
  26  2.716e-01  2.716e-01  6.319e+00  6.466e-03  1.000e-09  1.000e-09  0.1250  6.319e+00  0.000e+00  8.157e-20 -8.423e-04 -5.089e-04 -8.423e-04 -5.087e-04
  27  2.738e-01  2.738e-01  5.229e+00  6.051e-03  1.000e-09  1.000e-09  0.2500  5.229e+00  0.000e+00  9.207e-20 -1.620e-03 -2.196e-03 -1.620e-03 -2.195e-03
  28  2.743e-01  2.743e-01  4.221e+00  3.118e-03  1.000e-09  1.000e-09  0.2500  4.221e+00  0.000e+00  8.207e-20 -8.993e-04 -4.071e-04 -8.993e-04 -4.071e-04
  29  2.744e-01  2.744e-01  2.544e+00  2.959e-03  1.000e-09  1.000e-09  0.5000  2.544e+00  0.000e+00  4.946e-20 -1.822e-03 -1.558e-04 -1.822e-03 -1.557e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  2.775e-01  2.775e-01  1.999e+00  2.578e-03  1.000e-09  1.000e-09  1.0000  1.999e+00  0.000e+00  6.767e-20 -3.774e-03 -3.065e-03 -3.774e-03 -3.065e-03
  31  2.784e-01  2.784e-01  2.393e-01  4.479e-04  1.000e-09  1.000e-09  1.0000  2.393e-01  0.000e+00  6.566e-20 -7.608e-04 -8.801e-04 -7.608e-04 -8.801e-04
  32  2.783e-01  2.785e-01  1.222e-01  4.138e-04  1.000e-09  1.000e-09  0.5000  1.222e-01  0.000e+00  6.084e-20  1.637e-04  5.971e-05  2.479e-04  2.281e-04
  33  2.783e-01  2.786e-01  6.620e-02  7.477e-04  1.000e-09  1.000e-09  0.5000  6.620e-02  0.000e+00  4.681e-20  2.787e-04  2.232e-05  3.988e-04  2.626e-04
  34  2.781e-01  2.792e-01  6.352e-02  1.776e-03  1.000e-09  1.000e-09  0.2500  6.352e-02  0.000e+00  4.213e-20  3.842e-04  1.705e-04  3.960e-04  2.178e-04
  35  2.782e-01  2.786e-01  4.657e-02  1.395e-04  1.000e-09  1.000e-09  0.5000  4.657e-02  0.000e+00  1.926e-20  3.203e-05 -7.982e-05  1.070e-04  7.020e-05
  36  2.781e-01  2.784e-01  3.998e-02  5.974e-04  1.000e-09  1.000e-09  0.2500  3.998e-02  0.000e+00  3.049e-20  1.271e-04  5.243e-05  1.394e-04  1.013e-04
  37  2.782e-01  2.783e-01  2.374e-02  1.217e-05  1.000e-09  1.000e-09  0.5000  2.374e-02  0.000e+00  6.101e-21 -1.840e-05 -5.889e-05  1.176e-05  1.435e-06
  38  2.782e-01  2.782e-01  1.952e-02  1.862e-04  1.000e-08  1.000e-08  0.2500  1.952e-02  0.000e+00  2.114e-20  3.874e-05  1.310e-05  4.262e-05  2.863e-05
  39  2.783e-01  2.783e-01  3.594e-03  2.568e-05  2.000e-09  2.000e-09  1.0000  3.594e-03  0.000e+00  5.840e-20 -4.156e-05 -9.550e-05 -1.226e-05 -6.621e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  2.782e-01  2.790e-01  7.258e-03  5.540e-04  2.000e-09  2.000e-09  0.2500  7.258e-03  0.000e+00  5.083e-20  1.208e-04  5.986e-05  2.196e-05 -3.357e-04
  41  2.782e-01  2.785e-01  6.014e-03  4.748e-05  1.000e-09  1.000e-09  0.5000  6.014e-03  0.000e+00  6.264e-20  1.462e-05 -1.488e-05  4.818e-05  5.224e-05
  42  2.782e-01  2.784e-01  5.785e-03  1.742e-04  1.000e-09  1.000e-09  0.2500  5.785e-03  0.000e+00  7.083e-20  3.743e-05  1.700e-05  3.898e-05  2.319e-05
  43  2.782e-01  2.783e-01  3.716e-03  1.329e-06  1.000e-09  1.000e-09  0.5000  3.716e-03  0.000e+00  4.079e-20 -2.365e-06 -1.244e-05  1.159e-05  1.548e-05
  44  2.782e-01  2.782e-01  3.217e-03  5.134e-05  1.000e-09  1.000e-09  0.2500  3.217e-03  0.000e+00  4.430e-20  1.079e-05  4.053e-06  1.168e-05  7.620e-06
  45  2.782e-01  2.782e-01  8.672e-04  5.106e-06  1.000e-08  1.000e-08  1.0000  8.672e-04  0.000e+00  1.024e-19 -9.003e-06 -2.201e-05 -6.105e-07 -1.362e-05
  46  2.782e-01  2.784e-01  1.693e-03  1.402e-04  1.000e-08  1.000e-08  0.2500  1.693e-03  0.000e+00  6.358e-20  3.056e-05  1.544e-05  7.296e-06 -7.763e-05
  47  2.782e-01  2.783e-01  1.354e-03  1.004e-05  2.000e-09  2.000e-09  0.5000  1.354e-03  0.000e+00  6.433e-21  2.863e-06 -4.192e-06  1.241e-05  1.490e-05
  48  2.782e-01  2.783e-01  1.323e-03  4.155e-05  1.000e-09  1.000e-09  0.2500  1.323e-03  0.000e+00  1.289e-20  8.908e-06  4.011e-06  9.128e-06  4.890e-06
  49  2.782e-01  2.782e-01  8.277e-04  3.590e-07  1.000e-08  1.000e-08  0.5000  8.277e-04  0.000e+00  3.622e-20 -8.750e-07 -3.187e-06  2.614e-06  3.792e-06
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  2.782e-01  2.782e-01  7.188e-04  1.155e-05  1.000e-07  1.000e-07  0.2500  7.188e-04  0.000e+00  3.763e-20  2.418e-06  8.701e-07  2.610e-06  1.637e-06
  51  2.782e-01  2.782e-01  1.547e-04  1.714e-06  1.000e-06  1.000e-06  1.0000  1.547e-04  0.000e+00  6.249e-20 -2.415e-06 -4.753e-06 -4.290e-07 -2.767e-06
  52  2.782e-01  2.782e-01  1.690e-04  1.285e-05  1.000e-05  1.000e-05  0.2500  1.690e-04  0.000e+00  4.247e-20  2.985e-06  2.224e-06  2.681e-06  1.009e-06
  53  2.782e-01  2.782e-01  2.304e-06  5.316e-07  1.000e-04  1.000e-04  1.0000  2.304e-06  0.000e+00  6.447e-20 -5.424e-07 -5.784e-07  6.539e-06  6.503e-06
  54  2.782e-01  2.782e-01  5.130e-09  6.532e-09  1.000e-03  1.000e-03  1.0000  4.010e-09  0.000e+00  7.111e-20 -6.557e-09 -6.640e-09  4.228e-08  4.220e-08
  55  2.782e-01  2.782e-01  2.850e-10  3.645e-10  1.000e-02  1.000e-02  1.0000  3.506e-11  0.000e+00  1.392e-20  3.643e-10  3.636e-10  4.487e-10  4.480e-10
Target state: [1. 0. 1. 0. 0. 0.]
Terminal state: [ 1.  0.  1. -0.  0.  0.]
