*** SOLVE with Box-FDDP ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  12  1.856e+06  0.000e+00  8.422e+06  2.373e+07  1.000e+03  1.000e+03  0.0020  0.000e+00  0.000e+00  0.000e+00  4.622e+04 -1.369e+07  4.622e+04 -1.369e+07
  13  3.181e+07  3.181e+07  8.035e+07  4.876e+07  1.000e+04  1.000e+04  1.0000  0.000e+00  0.000e+00  0.000e+00 -8.035e+07 -2.995e+07 -8.035e+07 -2.995e+07
  14  2.755e+07  2.755e+07  2.146e+06  4.292e+06  1.000e+05  1.000e+05  1.0000  0.000e+00  0.000e+00  0.000e+00  2.146e+06  4.262e+06  2.146e+06  4.262e+06
  15  1.458e+07  1.458e+07  7.420e+06  1.484e+07  2.000e+04  2.000e+04  1.0000  0.000e+00  0.000e+00  0.000e+00  7.420e+06  1.297e+07  7.420e+06  1.297e+07
  16  5.341e+06  5.341e+06  7.495e+06  1.499e+07  4.000e+03  4.000e+03  1.0000  0.000e+00  0.000e+00  0.000e+00  7.495e+06  9.238e+06  7.495e+06  9.238e+06
  17  1.932e+06  1.932e+06  2.634e+06  5.268e+06  8.000e+02  8.000e+02  1.0000  0.000e+00  0.000e+00  0.000e+00  2.634e+06  3.409e+06  2.634e+06  3.409e+06
  18  5.908e+05  5.908e+05  1.173e+06  2.345e+06  1.600e+02  1.600e+02  1.0000  0.000e+00  0.000e+00  0.000e+00  1.173e+06  1.341e+06  1.173e+06  1.341e+06
  19  2.672e+05  2.672e+05  2.863e+05  5.725e+05  3.200e+01  3.200e+01  1.0000  0.000e+00  0.000e+00  0.000e+00  2.863e+05  3.236e+05  2.863e+05  3.236e+05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.810e+05  1.810e+05  7.887e+04  1.577e+05  6.400e+00  6.400e+00  1.0000  0.000e+00  0.000e+00  0.000e+00  7.887e+04  8.626e+04  7.887e+04  8.626e+04
  21  1.538e+05  1.538e+05  4.608e+04  9.216e+04  1.280e+00  1.280e+00  0.5000  0.000e+00  0.000e+00  0.000e+00  3.456e+04  2.719e+04  3.456e+04  2.719e+04
  22  1.420e+05  1.420e+05  3.450e+04  6.899e+04  2.560e-01  2.560e-01  0.5000  0.000e+00  0.000e+00  0.000e+00  2.587e+04  1.180e+04  2.587e+04  1.180e+04
  23  1.311e+05  1.311e+05  3.390e+04  6.781e+04  5.120e-02  5.120e-02  0.2500  0.000e+00  0.000e+00  0.000e+00  1.483e+04  1.083e+04  1.483e+04  1.083e+04
  24  1.268e+05  1.268e+05  2.939e+04  5.877e+04  1.024e-02  1.024e-02  0.1250  0.000e+00  0.000e+00  0.000e+00  6.887e+03  4.397e+03  6.887e+03  4.397e+03
  25  1.234e+05  1.234e+05  2.577e+04  5.154e+04  1.024e-02  1.024e-02  0.2500  0.000e+00  0.000e+00  0.000e+00  1.127e+04  3.381e+03  1.127e+04  3.381e+03
  26  1.209e+05  1.209e+05  2.950e+04  5.900e+04  2.048e-03  2.048e-03  0.0625  0.000e+00  0.000e+00  0.000e+00  3.572e+03  2.429e+03  3.572e+03  2.429e+03
  27  1.177e+05  1.177e+05  2.574e+04  5.147e+04  2.048e-03  2.048e-03  0.1250  0.000e+00  0.000e+00  0.000e+00  6.032e+03  3.222e+03  6.032e+03  3.222e+03
  28  1.156e+05  1.156e+05  2.494e+04  4.987e+04  2.048e-03  2.048e-03  0.1250  0.000e+00  0.000e+00  0.000e+00  5.844e+03  2.148e+03  5.844e+03  2.148e+03
  29  1.120e+05  1.120e+05  2.490e+04  4.979e+04  2.048e-03  2.048e-03  0.1250  0.000e+00  0.000e+00  0.000e+00  5.835e+03  3.581e+03  5.835e+03  3.581e+03
