*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  29  3.952e+02  9.408e+02  2.755e+02  8.747e+02  1.000e-09  1.000e-09  0.2500  1.680e-03  0.000e+00  2.755e+02  1.914e+02  1.648e+02  2.113e+02  2.447e+02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  3.937e+02  7.522e+02  2.489e+02  5.543e+02  1.000e-09  1.000e-09  0.1250  1.620e-03  0.000e+00  2.489e+02  6.497e+01  1.485e+00  6.975e+01  3.971e+01
  31  3.824e+02  7.417e+02  2.256e+02  5.539e+02  1.000e-09  1.000e-09  0.1250  1.538e-03  0.000e+00  2.256e+02  6.492e+01  1.129e+01  6.956e+01  4.841e+01
  32  3.106e+02  6.387e+02  1.937e+02  5.340e+02  1.000e-09  1.000e-09  0.2500  1.506e-03  0.000e+00  1.937e+02  1.168e+02  7.174e+01  1.304e+02  1.258e+02
  33  2.976e+02  5.678e+02  1.819e+02  4.020e+02  1.000e-09  1.000e-09  0.0625  1.437e-03  0.000e+00  1.819e+02  2.434e+01  1.307e+01  2.544e+01  3.065e+01
  34  2.953e+02  5.561e+02  1.763e+02  3.760e+02  1.000e-09  1.000e-09  0.0312  1.397e-03  0.000e+00  1.763e+02  1.157e+01  2.307e+00  1.183e+01  1.063e+01
  35  2.142e+02  4.187e+02  1.359e+02  3.706e+02  1.000e-09  1.000e-09  0.2500  1.555e-03  0.000e+00  1.359e+02  8.109e+01  8.111e+01  9.629e+01  1.419e+02
  36  2.084e+02  3.589e+02  1.317e+02  2.166e+02  1.000e-09  1.000e-09  0.0312  1.504e-03  0.000e+00  1.317e+02  6.663e+00  5.713e+00  6.814e+00  1.054e+01
  37  2.055e+02  3.507e+02  1.296e+02  2.057e+02  1.000e-09  1.000e-09  0.0156  1.478e-03  0.000e+00  1.296e+02  3.190e+00  2.967e+00  3.226e+00  5.258e+00
  38  2.067e+02  3.478e+02  1.276e+02  1.998e+02  1.000e-09  1.000e-09  0.0156  1.452e-03  0.000e+00  1.276e+02  3.097e+00 -1.217e+00  3.132e+00  1.009e+00
  39  2.049e+02  3.417e+02  1.207e+02  2.016e+02  1.000e-09  1.000e-09  0.0625  1.362e-03  0.000e+00  1.207e+02  1.221e+01  1.760e+00  1.269e+01  9.535e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  1.306e+02  3.276e+02  1.675e+02  1.980e+02  1.000e-09  1.000e-09  0.5000  2.441e-03  0.000e+00  1.675e+02  7.436e+01  7.437e+01  4.683e+01  1.931e+01
  41  1.268e+02  2.196e+02  1.578e+02  6.236e+01  1.000e-09  1.000e-09  0.0625  2.323e-03  0.000e+00  1.578e+02  3.778e+00  3.778e+00  4.138e+00  9.535e+00
