*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  29  1.372e-01  1.374e-01  3.663e-01  5.395e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  3.663e-01  3.624e-04  1.393e-03  3.462e-03  4.493e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  1.358e-01  1.378e-01  4.132e-01  3.853e-03  1.000e-09  1.000e-09  0.5000  1.792e-17  0.000e+00  4.132e-01  1.280e-03  1.404e-03  1.164e-03  1.172e-03
  31  1.354e-01  1.362e-01  3.009e-01  1.070e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  3.009e-01 -5.826e-05  3.478e-04  2.193e-04  6.254e-04
  32  1.339e-01  1.376e-01  4.620e-01  3.807e-03  1.000e-09  1.000e-09  0.5000  2.121e-17  0.000e+00  4.620e-01  1.364e-03  1.469e-03  7.333e-04  2.066e-04
  33  1.335e-01  1.351e-01  4.187e-01  1.205e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  4.187e-01  9.487e-05  4.895e-04  2.645e-04  6.591e-04
  34  1.316e-01  1.361e-01  6.376e-01  4.732e-03  1.000e-09  1.000e-09  0.5000  3.170e-17  0.000e+00  6.376e-01  1.700e-03  1.849e-03  9.281e-04  3.055e-04
  35  1.311e-01  1.328e-01  5.010e-01  1.622e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  5.010e-01  1.434e-04  5.383e-04  6.248e-04  1.020e-03
  36  1.284e-01  1.358e-01  8.454e-01  6.895e-03  1.000e-09  1.000e-09  0.5000  3.090e-17  0.000e+00  8.454e-01  2.498e-03  2.709e-03  9.770e-04 -3.342e-04
  37  1.276e-01  1.303e-01  6.015e-01  2.514e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  6.015e-01  3.375e-04  7.224e-04  1.415e-03  1.800e-03
  38  1.237e-01  1.353e-01  1.095e+00  9.776e-03  1.000e-09  1.000e-09  0.5000  1.925e-17  0.000e+00  1.095e+00  3.555e-03  3.890e-03  9.507e-04 -1.318e-03
  39  1.234e-01  1.277e-01  8.202e-01  2.293e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  8.202e-01 -2.076e-04  3.715e-04  1.242e-03  1.821e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  1.196e-01  1.283e-01  1.316e+00  9.553e-03  1.000e-09  1.000e-09  0.5000  1.382e-17  0.000e+00  1.316e+00  3.333e-03  3.731e-03  1.700e-03  4.656e-04
  41  1.207e-01  1.242e-01  1.064e+00  4.183e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.064e+00 -1.847e-03 -1.078e-03 -1.018e-03 -2.490e-04
  42  1.164e-01  1.254e-01  1.666e+00  1.148e-02  1.000e-09  1.000e-09  0.5000  1.903e-17  0.000e+00  1.666e+00  3.885e-03  4.346e-03  2.247e-03  1.071e-03
  43  1.183e-01  1.224e-01  1.508e+00  1.687e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.508e+00 -2.955e-03 -1.932e-03 -2.526e-03 -1.503e-03
  44  1.117e-01  1.262e-01  2.496e+00  1.753e-02  1.000e-09  1.000e-09  0.5000  1.368e-17  0.000e+00  2.496e+00  5.907e-03  6.565e-03  3.055e-03  8.620e-04
  45  1.149e-01  1.221e-01  2.496e+00  2.805e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  2.496e+00 -4.770e-03 -3.130e-03 -4.771e-03 -3.130e-03
  46  1.086e-01  1.249e-01  2.872e+00  2.883e-02  1.000e-09  1.000e-09  0.2500  4.274e-17  0.000e+00  2.872e+00  6.028e-03  6.306e-03  5.494e-03  4.168e-03
  47  1.172e-01  1.200e-01  9.665e-01  6.301e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  9.665e-01 -8.571e-03 -8.642e-03 -3.145e-03 -3.216e-03
  48  1.134e-01  1.190e-01  8.582e-01  9.226e-03  1.000e-09  1.000e-09  0.5000  1.379e-17  0.000e+00  8.582e-01  3.396e-03  3.767e-03  3.745e-03  4.464e-03
  49  1.141e-01  1.154e-01  4.064e-01  5.486e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  4.064e-01 -7.896e-04 -6.588e-04  6.653e-04  7.961e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  1.120e-01  1.153e-01  4.051e-01  5.310e-03  1.000e-09  1.000e-09  0.5000  3.221e-17  0.000e+00  4.051e-01  1.905e-03  2.080e-03  1.910e-03  2.090e-03
  51  1.124e-01  1.138e-01  3.448e-01  4.744e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  3.448e-01 -5.250e-04 -3.508e-04 -2.800e-04 -1.058e-04
  52  1.109e-01  1.129e-01  3.089e-01  3.934e-03  1.000e-09  1.000e-09  0.5000  1.373e-17  0.000e+00  3.089e-01  1.390e-03  1.505e-03  1.510e-03  1.746e-03
  53  1.112e-01  1.122e-01  2.776e-01  2.765e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  2.776e-01 -5.081e-04 -3.487e-04 -4.026e-04 -2.432e-04
  54  1.100e-01  1.117e-01  2.467e-01  3.279e-03  1.000e-09  1.000e-09  0.5000  2.277e-17  0.000e+00  2.467e-01  1.155e-03  1.252e-03  1.262e-03  1.465e-03
  55  1.102e-01  1.110e-01  2.267e-01  3.309e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  2.267e-01 -3.729e-04 -2.400e-04 -3.037e-04 -1.708e-04
  56  1.090e-01  1.107e-01  2.082e-01  3.017e-03  1.000e-09  1.000e-09  0.5000  1.875e-17  0.000e+00  2.082e-01  1.071e-03  1.161e-03  1.145e-03  1.308e-03
  57  1.092e-01  1.100e-01  1.996e-01  4.493e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.996e-01 -2.345e-04 -1.324e-04 -2.001e-04 -9.804e-05
  58  1.080e-01  1.098e-01  1.871e-01  2.968e-03  1.000e-08  1.000e-08  0.5000  2.026e-17  0.000e+00  1.871e-01  1.065e-03  1.155e-03  1.124e-03  1.271e-03
  59  1.081e-01  1.089e-01  1.737e-01  5.913e-04  2.000e-09  2.000e-09  1.0000  0.000e+00  0.000e+00  1.737e-01 -1.079e-04 -4.200e-05 -4.617e-05  1.971e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  60  1.069e-01  1.088e-01  1.687e-01  2.999e-03  2.000e-08  2.000e-08  0.5000  1.673e-17  0.000e+00  1.687e-01  1.091e-03  1.182e-03  1.119e-03  1.238e-03
  61  1.068e-01  1.077e-01  1.522e-01  7.180e-04  4.000e-09  4.000e-09  1.0000  0.000e+00  0.000e+00  1.522e-01  9.561e-06  5.361e-05  1.019e-04  1.460e-04
  62  1.057e-01  1.076e-01  1.542e-01  2.863e-03  1.000e-09  1.000e-09  0.5000  2.516e-17  0.000e+00  1.542e-01  1.050e-03  1.141e-03  1.038e-03  1.117e-03
  63  1.056e-01  1.065e-01  1.344e-01  6.589e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.344e-01  2.392e-05  7.136e-05  1.481e-04  1.955e-04
  64  1.047e-01  1.062e-01  1.375e-01  2.346e-03  1.000e-09  1.000e-09  0.5000  2.500e-17  0.000e+00  1.375e-01  8.562e-04  9.464e-04  8.380e-04  9.101e-04
  65  1.047e-01  1.053e-01  1.020e-01  3.919e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.020e-01 -8.716e-05 -4.209e-05  1.166e-04  1.616e-04
  66  1.040e-01  1.052e-01  1.094e-01  1.770e-03  1.000e-09  1.000e-09  0.5000  1.385e-17  0.000e+00  1.094e-01  6.392e-04  7.175e-04  5.983e-04  6.357e-04
