*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  29  4.267e+01  5.016e+01  7.981e+01  1.776e+01  1.000e-09  1.000e-09  0.5000  2.315e-17  0.000e+00  7.981e+01  6.205e+00  3.459e+00  7.503e+00  6.055e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  4.061e+01  4.561e+01  5.635e+01  1.085e+01  1.000e-09  1.000e-09  0.2500  2.740e-17  0.000e+00  5.635e+01  2.345e+00  2.059e+00  2.864e+00  4.138e+00
  31  3.917e+01  4.287e+01  4.219e+01  7.391e+00  1.000e-09  1.000e-09  0.2500  3.253e-17  0.000e+00  4.219e+01  1.602e+00  1.438e+00  1.912e+00  2.679e+00
  32  3.757e+01  3.952e+01  2.447e+01  5.155e+00  1.000e-09  1.000e-09  0.5000  3.293e-17  0.000e+00  2.447e+01  1.879e+00  1.606e+00  2.587e+00  3.023e+00
  33  3.601e+01  3.702e+01  1.210e+01  2.762e+00  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.210e+01  1.434e+00  1.560e+00  2.469e+00  2.595e+00
  34  3.495e+01  3.570e+01  8.903e+00  1.439e+00  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  8.903e+00  7.099e-01  1.056e+00  9.780e-01  1.324e+00
  35  3.428e+01  3.478e+01  6.165e+00  9.459e-01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  6.165e+00  5.109e-01  6.758e-01  7.354e-01  9.002e-01
  36  3.337e+01  3.390e+01  3.624e+00  9.793e-01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  3.624e+00  6.378e-01  9.097e-01  1.013e+00  1.285e+00
  37  3.306e+01  3.364e+01  4.964e+00  5.079e-01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  4.964e+00  2.960e-01  3.016e-01  1.397e-01  1.452e-01
  38  3.303e+01  3.324e+01  3.625e+00  1.823e-01  1.000e-09  1.000e-09  0.5000  1.906e-17  0.000e+00  3.625e+00  5.609e-02  3.711e-02  9.516e-02  1.152e-01
  39  3.306e+01  3.313e+01  2.699e+00  3.974e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  2.699e+00 -3.989e-02 -2.926e-02 -1.288e-02 -2.244e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
