*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  29  1.654e-01  1.658e-01  1.476e-03  5.256e-04  1.000e-09  1.000e-09  0.2500  2.602e-18  0.000e+00  1.476e-03  1.132e-04  1.093e-04  7.787e-05 -3.197e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  1.654e-01  1.656e-01  1.464e-03  3.595e-04  1.000e-09  1.000e-09  0.0078  6.885e-18  0.000e+00  1.464e-03  2.796e-06  1.751e-06  2.810e-06  3.611e-06
  31  1.654e-01  1.656e-01  1.458e-03  3.182e-04  1.000e-09  1.000e-09  0.0039  6.912e-18  0.000e+00  1.458e-03  1.240e-06 -5.118e-07  1.243e-06  2.233e-07
  32  1.652e-01  1.654e-01  1.277e-03  2.998e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.277e-03  1.230e-04  1.221e-04  1.448e-04  1.440e-04
  33  1.653e-01  1.663e-01  1.167e-03  1.630e-03  1.000e-09  1.000e-09  0.0312  1.681e-18  0.000e+00  1.167e-03  5.012e-05 -5.524e-05  5.320e-05  4.353e-05
  34  1.653e-01  1.665e-01  1.167e-03  1.657e-03  1.000e-09  1.000e-09  0.0078  3.442e-18  0.000e+00  1.167e-03  1.289e-05  8.373e-06  1.289e-05  8.591e-06
  35  1.651e-01  1.671e-01  2.099e-03  1.604e-03  1.000e-09  1.000e-09  0.2500  2.602e-18  0.000e+00  2.099e-03  3.500e-04  1.736e-04  1.249e-04 -7.269e-04
  36  1.650e-01  1.659e-01  1.856e-03  1.165e-03  1.000e-09  1.000e-09  0.1250  3.039e-18  0.000e+00  1.856e-03  1.361e-04  1.158e-04  1.508e-04  2.333e-04
  37  1.650e-01  1.656e-01  1.842e-03  9.106e-04  1.000e-09  1.000e-09  0.0078  6.885e-18  0.000e+00  1.842e-03  7.085e-06 -1.103e-06  7.122e-06  3.553e-06
  38  1.649e-01  1.650e-01  3.595e-04  8.823e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.769e-04  4.188e-04  7.008e-05  9.596e-04  6.109e-04
  39  1.650e-01  1.655e-01  3.845e-04  9.088e-04  1.000e-09  1.000e-09  0.0312  4.201e-19  0.000e+00  1.298e-04  2.795e-05 -1.070e-04  3.327e-05  6.323e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  1.650e-01  1.658e-01  4.409e-04  1.042e-03  1.000e-09  1.000e-09  0.0156  8.538e-19  0.000e+00  1.279e-04  1.615e-05  1.313e-06  1.632e-05  1.235e-05
  41  1.650e-01  1.657e-01  4.208e-04  9.937e-04  1.000e-09  1.000e-09  0.0156  3.415e-18  0.000e+00  1.259e-04  1.540e-05  5.949e-06  1.557e-05  1.666e-05
  42  1.649e-01  1.654e-01  3.937e-04  9.297e-04  1.000e-09  1.000e-09  0.2500  2.602e-18  0.000e+00  1.020e-04  2.030e-04  1.129e-04  2.340e-04  2.371e-04
  43  1.647e-01  1.654e-01  3.144e-04  7.454e-04  1.000e-09  1.000e-09  0.5000  1.735e-18  0.000e+00  1.353e-04  2.779e-04  2.417e-04  1.926e-04  7.114e-05
  44  1.647e-01  1.650e-01  1.351e-04  3.141e-04  1.000e-09  1.000e-09  0.0020  3.463e-18  0.000e+00  1.351e-04  6.129e-07 -1.939e-07  6.143e-07  4.961e-07
  45  1.647e-01  1.649e-01  1.340e-04  2.776e-04  1.000e-09  1.000e-09  0.0078  3.442e-18  0.000e+00  1.340e-04  2.160e-06 -6.578e-07  2.172e-06  8.682e-07
  46  1.646e-01  1.650e-01  2.624e-04  2.710e-04  1.000e-09  1.000e-09  0.5000  1.735e-18  0.000e+00  2.624e-04  1.001e-04  5.168e-05  1.155e-05 -1.254e-04
  47  1.646e-01  1.648e-01  2.205e-04  1.801e-04  1.000e-08  1.000e-08  0.2500  1.301e-18  0.000e+00  2.205e-04  3.877e-05  1.590e-05  4.598e-05  4.475e-05
  48  1.646e-01  1.646e-01  1.708e-04  1.051e-04  1.000e-07  1.000e-07  0.5000  8.691e-19  0.000e+00  1.708e-04  3.796e-05  2.880e-05  4.653e-05  4.594e-05
  49  1.645e-01  1.646e-01  2.015e-04  1.083e-04  1.000e-06  1.000e-06  0.5000  8.674e-19  0.000e+00  2.015e-04  4.336e-05  4.151e-05  3.499e-05  2.477e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  1.645e-01  1.646e-01  1.777e-04  7.826e-05  1.000e-05  1.000e-05  0.1250  3.036e-18  0.000e+00  1.777e-04  8.972e-06  1.564e-06  9.782e-06  8.044e-06
  51  1.645e-01  1.646e-01  1.775e-04  1.057e-04  1.000e-05  1.000e-05  0.5000  1.735e-18  0.000e+00  1.775e-04  4.043e-05  4.043e-05  4.049e-05  4.055e-05
  52  1.645e-01  1.645e-01  2.828e-05  2.899e-05  1.000e-04  1.000e-04  1.0000  0.000e+00  0.000e+00  2.828e-05 -1.432e-06 -1.461e-06  3.215e-05  3.212e-05
*** SOLVE (MultiShoot) ***
